FID,gid,entidad,geom,fna,gna,nam,fun,fdc,sag
puntos_de_transporte_ferroviario_AN070.2242,2242,0,POINT (-59.563124167999945 -34.434151751999934),Estación Km 108,Estación,Km 108,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2243,2243,0,POINT (-60.803412341999945 -34.158118265999974),Apeadero 4 de Noviembre,Apeadero,4 de Noviembre,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2244,2244,0,POINT (-61.011309825999945 -34.154717828999935),Estación La Beba,Estación,La Beba,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2245,2245,0,POINT (-61.13253669599993 -34.10009382699997),Estación La Trinidad,Estación,La Trinidad,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2246,2246,0,POINT (-61.20068858899998 -34.04766610299998),Estación Sarasa,Estación,Sarasa,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2247,2247,0,POINT (-61.31883691799993 -33.95603968399996),Estación Merceditas,Estación,Merceditas,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2248,2248,0,POINT (-61.58375926799994 -33.80802206599998),Estación 4 de Febrero,Estación,Estación 4 de Febrero,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2249,2249,0,POINT (-59.978347750999944 -33.570501889999946),Estación El Paraiso,Estación,El Paraiso,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2250,2250,0,POINT (-60.462634897999976 -33.91411156099997),Estación Fontezuela,Estación,Fontezuela,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2251,2251,0,POINT (-59.44456947899994 -34.299338132999935),Estación Vaghes,Estación,Vaghes,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2252,2252,0,POINT (-60.83741917799995 -33.91349877099998),Estación Mariano H. Alfonzo,Estación,Mariano H. Alfonzo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2253,2253,0,POINT (-60.943081047999954 -33.91341477599997),Estación El Arbolito,Estación,El Arbolito,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2254,2254,0,POINT (-60.77421199199995 -33.586457414999984),Estación Arroyo del Medio,Estación,Arroyo del Medio,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2255,2255,0,POINT (-60.62385761199994 -33.398425291999956),Estación Cepeda,Estación,Cepeda,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2256,2256,0,POINT (-62.25458282999995 -38.75477856799995),Estación Spurr,Estación,Spurr,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2257,2257,0,POINT (-66.03791419199996 -47.647241477999955),Estación Tellier,Estación,Tellier,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2258,2258,0,POINT (-66.26703543499997 -47.56785763099998),Estación Pampa Alta,Estación,Pampa Alta,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2259,2259,0,POINT (-66.50457572899995 -47.48778720499996),Estación Antonio de Biedma,Estación,Antonio de Biedma,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2260,2260,0,POINT (-66.73707757499994 -47.40680643699994),Estación Cerro Blanco,Estación,Cerro Blanco,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2261,2261,0,POINT (-66.89999664799996 -47.34357770599996),Estación Ramón Lista,Estación,món Lista,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2262,2262,0,POINT (-67.13952182599996 -47.183026945999984),Estación Jaramillo,Estación,Jaramillo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2263,2263,0,POINT (-67.25275241899993 -47.026823554999964),Estación Fitz Roy,Estación,Fitz Roy,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2264,2264,0,POINT (-67.72052202999998 -46.860697166999955),Estación Minerales,Estación,Minerales,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2265,2265,0,POINT (-67.94990997999997 -46.79556192999996),Estación Pico Truncado,Estación,Pico Truncado,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2266,2266,0,POINT (-63.65578844399994 -40.83008572699998),Estación General Liborio Bernal,Estación,General Liborio Bernal,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2267,2267,0,POINT (-64.24956156999997 -40.74616288399994),Estación Nuevo León,Estación,Nuevo León,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2268,2268,0,POINT (-64.49514409499994 -40.74618433899997),Estación General Lorenzo Vintter,Estación,General Lorenzo Vintter,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2269,2269,0,POINT (-66.40100511699995 -40.59784687599995),Estación Musters,Estación,Musters,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2270,2270,0,POINT (-65.22429185399994 -40.73021310099995),Desvío Cinco Chañares,Desvío,Cinco Chañares,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2271,2271,0,POINT (-66.77880746799997 -40.50289666699996),Estación Teniente Maza,Estación,Teniente Maza,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2272,2272,0,POINT (-67.04474053399997 -40.50614846099995),Estación Falckner,Estación,Falckner,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2273,2273,0,POINT (-69.72859777499997 -41.352405673999954),Desvío Km 648,Desvío,Km 648,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2274,2274,0,POINT (-69.86870819299997 -41.55662915299996),Estación Ojos de Agua,Estación,Ojos de Agua,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2275,2275,0,POINT (-70.47308358399994 -41.71221112699993),Estación Cerro Mesa,Estación,Cerro Mesa,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2276,2276,0,POINT (-70.88113187199997 -41.703412010999955),Estación Fitalancao,Estación,Fitalancao,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2277,2277,0,POINT (-71.06491725399997 -42.44772370099997),Estación Leleque,Estación,Leleque,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2278,2278,0,POINT (-71.00633876399996 -42.60696603599996),Estación Lepá,Estación,Lepá,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2279,2279,0,POINT (-70.95851135599997 -42.79650630899994),Embarcadero La Cancha,Embarcadero,La Cancha,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2280,2280,0,POINT (-64.24681278199995 -38.94299797799994),Estación Coronel Eugenio del Busto,Estación,Coronel Eugenio del Busto,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2281,2281,0,POINT (-65.08655033199994 -38.82427174099996),Desvío Km 899,Desvío,Km 899,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2282,2282,0,POINT (-65.27222968599995 -38.85595761199994),Estación Fortín Uno,Estación,Fortín Uno,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2283,2283,0,POINT (-65.39744875899999 -38.98160295099996),Desvío Km 935,Desvío,Km 935,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2284,2284,0,POINT (-65.48093045499996 -39.095578125999964),Estación Benjamín Zorrilla,Estación,Benjamín Zorrilla,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2285,2285,0,POINT (-65.58168653999996 -39.232126756999946),Desvío Km 967,Desvío,Km 967,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2286,2286,0,POINT (-65.64776293399996 -39.26369707699996),Estación Choele Choel,Estación,Choele Choel,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2287,2287,0,POINT (-66.33349087699997 -39.09529766299994),Desvío Km 1040,Desvío,Km 1040,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2288,2288,0,POINT (-67.31021771499996 -39.06126256999994),Estación Mainqué,Estación,Mainqué,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2289,2289,0,POINT (-67.39343027499996 -39.05077721899994),Estación Cervantes,Estación,Cervantes,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2290,2290,0,POINT (-64.51177598399994 -37.12236419299995),Estación Quehué,Estación,Quehué,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2291,2291,0,POINT (-64.40692570999994 -36.92618548599995),Estación Naicó,Estación,Naicó,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2292,2292,0,POINT (-63.353717065999945 -37.65906858699998),Estación Avestruz,Estación,Avestruz,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2293,2293,0,POINT (-63.195469067999966 -37.67443051799995),Estación Cañada Mariano,Estación,Cañada Mariano,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2294,2294,0,POINT (-63.24514240199994 -37.54747592099994),Estación Canónigo Gorriti,Estación,Canónigo Gorriti,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2295,2295,0,POINT (-63.25364505599998 -37.45508363199997),Estación Esteban A. Gascón,Estación,Esteban A. Gascón,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2296,2296,0,POINT (-63.856483682999965 -36.81423232199995),Estación Cereales,Estación,Cereales,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2297,2297,0,POINT (-63.44717527299997 -36.25610787599993),Estación Relmo,Estación,Relmo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2298,2298,0,POINT (-63.50921396799998 -36.155416025999955),Estación Miguel Cané,Estación,Miguel Cané,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2299,2299,0,POINT (-63.815882778999935 -35.54749182699993),Estación Speluzzi,Estación,Speluzzi,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2300,2300,0,POINT (-63.90542141099996 -35.42523250299996),Estación Vértiz,Estación,Vértiz,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2301,2301,0,POINT (-63.06753478099995 -35.27341872399995),Estación Condarco,Estación,Condarco,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2302,2302,0,POINT (-62.92768545399997 -35.25404871999996),Estación J. A. Pradere,Estación,J. A. Pradere,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2303,2303,0,POINT (-65.10310575899996 -35.701741839999954),Estación Ingeniero Foster,Estación,Ingeniero Foster,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2304,2304,0,POINT (-64.76993604999996 -35.64820173499993),Estación Pichi Huinca,Estación,Pichi Huinca,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2305,2305,0,POINT (-64.13313244599993 -35.69459609199998),Estación Trenel,Estación,Trenel,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2306,2306,0,POINT (-65.09918917099998 -36.20190976699996),Estación Luan Toro,Estación,Luan Toro,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2307,2307,0,POINT (-64.93637098799996 -36.13731797799994),Estación Teniente General E. Mitre,Estación,Teniente General E. Mitre,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2308,2308,0,POINT (-64.83534549799998 -36.04413852299996),Estación Rucanelo,Estación,Rucanelo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2309,2309,0,POINT (-63.722559917999945 -36.11625725799996),Estación Huelén,Estación,Huelén,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2310,2310,0,POINT (-60.18518173399997 -24.99299910299993),Desvío Km 1769,Desvío,Km 1769,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2311,2311,0,POINT (-58.64979189899998 -26.02793148099994),Estación San Hilario,Estación,San Hilario,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2312,2312,0,POINT (-62.71734632399995 -25.855087019999928),Desvío Km 1255,Desvío,Km 1255,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2313,2313,0,POINT (-61.176926899999955 -26.50807436699995),Estación Pampa del Infierno,Estación,Pampa del Infierno,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2314,2314,0,POINT (-60.39125761699995 -26.56265539499998),Desvío Km 841,Desvío,Km 841,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2315,2315,0,POINT (-60.411313667999934 -26.435912388999952),Desvío Km 855,Desvío,Km 855,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2316,2316,0,POINT (-60.426509599999974 -26.340118600999972),Estación Tres Isletas,Estación,Tres Isletas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2317,2317,0,POINT (-60.56141416299994 -26.067900557999963),Estación Zaparinqui,Estación,Zaparinqui,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2318,2318,0,POINT (-59.77409831899996 -27.028407568999967),Estación Fortín Chajá,Estación,Fortín Chajá,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2319,2319,0,POINT (-59.65057542699998 -27.071383004999973),Estación Fortín Aguilar,Estación,Fortín Aguilar,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2320,2320,0,POINT (-60.16064778499998 -27.502166487999943),Estación Haumonia,Estación,Haumonia,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2321,2321,0,POINT (-59.955629656999974 -27.53772689799996),Estación Horquilla,Estación,Horquilla,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2322,2322,0,POINT (-60.391239653999946 -27.519635007999966),Estación Samuhú,Estación,Samuhú,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2323,2323,0,POINT (-61.135269111999946 -27.835209017999944),Estación Santa Sylvina,Estación,Santa Sylvina,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2324,2324,0,POINT (-61.29831536199998 -27.33847771199993),Estación Pinedo Viejo,Estación,Pinedo Viejo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2325,2325,0,POINT (-61.47715725799998 -27.419799669999975),Estación General Capdevila,Estación,General Capdevila,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2326,2326,0,POINT (-62.166738142999975 -27.61891835199998),Estación Girardet,Estación,Girardet,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2327,2327,0,POINT (-62.71858044999993 -26.723275434999948),Estación Donadeu,Estación,Donadeu,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2328,2328,0,POINT (-62.71315807499997 -26.779512275999934),Estación Agustina Libarona,Estación,Agustina Libarona,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2329,2329,0,POINT (-62.71564476499998 -26.87394727399993),Estación Granadero Gatica,Estación,Granadero Gatica,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2330,2330,0,POINT (-61.80325395199998 -27.87021141599996),Estación Campo del Cielo,Estación,Campo del Cielo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2331,2331,0,POINT (-58.768274083999984 -27.70343066199996),Estación El Sombrero,Estación,El Sombrero,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2332,2332,0,POINT (-58.340915397999936 -29.10909793299993),Estación Felipe Yofré,Estación,Felipe Yofré,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2333,2333,0,POINT (-58.16472530799996 -29.604151572999967),Estación Baibiene,Estación,Baibiene,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2334,2334,0,POINT (-58.25593099799994 -29.86690823699996),Estación Capitán J. Madariaga,Estación,Capitán J. Madariaga,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.2335,2335,0,POINT (-58.26994279599995 -30.06866068599993),Estación Emilio R. Coni,Estación,Emilio R. Coni,2,IGN/Ministerio de Transporte de la Nación,IGN
